,time_get_data,city,title,flood,address,followInfo,tag,priceInfo
0,2022-10-27,xa,浐灞半岛A10区 2室1厅 西南必看好房,浐灞半岛A10区    -  浐河西路,2室1厅 | 92.84平米 | 西南 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 7天以前发布,近地铁VR看装修房本满五年随时看房,"119万12,818元/平"
104,2022-10-27,xa,华城国际小区 2室1厅 南必看好房,华城国际小区    -  城南,2室1厅 | 60.25平米 | 南 | 简装 | 中楼层(共25层)  | 板塔结合,1人关注 / 8天以前发布,近地铁VR房源房本满五年,"99万16,432元/平"
105,2022-10-27,xa,东安叁城 2室1厅 东南必看好房,东安叁城    -  城北,2室1厅 | 98.77平米 | 东南 | 其他 | 低楼层(共24层)  | 板塔结合,0人关注 / 4天以前发布,近地铁VR房源房本满两年,"153万15,491元/平"
106,2022-10-27,xa,旭景崇盛园 2室2厅 东 南必看好房,旭景崇盛园    -  经开北,2室2厅 | 91.8平米 | 东 南 | 精装 | 高楼层(共33层)  | 板塔结合,0人关注 / 5天以前发布,近地铁VR看装修房本满两年,"130万14,162元/平"
107,2022-10-27,xa,恒大城 3室1厅 南 北必看好房,恒大城    -  城西,3室1厅 | 94.78平米 | 南 北 | 精装 | 中楼层(共32层)  | 板塔结合,0人关注 / 7天以前发布,近地铁VR看装修房本满五年,"175万18,464元/平"
108,2022-10-27,xa,天朗莱茵小城 2室2厅 南,天朗莱茵小城    -  城西,2室2厅 | 79.42平米 | 南 | 简装 | 高楼层(共27层)  | 塔楼,0人关注 / 6天以前发布,VR房源房本满两年,"115万14,480元/平"
109,2022-10-27,xa,锦园新世纪 3室2厅 南 北必看好房,锦园新世纪    -  城北,3室2厅 | 125.97平米 | 南 北 | 简装 | 中楼层(共24层)  | 板塔结合,0人关注 / 4天以前发布,VR看装修房本满五年,"210万16,671元/平"
110,2022-10-27,xa,兴隆园三区 3室2厅 南 北必看好房,兴隆园三区    -  经开南,3室2厅 | 101.45平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 7天以前发布,VR房源房本满五年,"135万13,308元/平"
111,2022-10-27,xa,城市锦上 3室2厅 南 北必看好房,城市锦上    -  经开南,3室2厅 | 119.28平米 | 南 北 | 简装 | 中楼层(共33层)  | 板塔结合,0人关注 / 4天以前发布,VR看装修房本满两年,"240万20,121元/平"
112,2022-10-27,xa,竹园阳光嘉苑 4室2厅 南 北必看好房,竹园阳光嘉苑    -  长安,4室2厅 | 143.88平米 | 南 北 | 精装 | 高楼层(共33层)  | 板塔结合,0人关注 / 6天以前发布,VR看装修房本满五年,"213万14,805元/平"
113,2022-10-27,xa,中天锦庭 3室2厅 南 北必看好房,中天锦庭    -  城北,3室2厅 | 83.12平米 | 南 北 | 其他 | 高楼层(共33层)  | 板塔结合,0人关注 / 4天以前发布,VR看装修房本满两年,"182万21,897元/平"
114,2022-10-27,xa,金色城市 3室2厅 南必看好房,金色城市    -  南稍门,3室2厅 | 133.24平米 | 南 | 其他 | 高楼层(共31层)  | 板塔结合,0人关注 / 6天以前发布,VR房源房本满两年,"190万14,260元/平"
115,2022-10-27,xa,西彩新苑 2室2厅 西 南必看好房,西彩新苑    -  城东,2室2厅 | 80.26平米 | 西 南 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 6天以前发布,近地铁VR看装修房本满两年,"98万12,211元/平"
116,2022-10-27,xa,菁华名门 3室2厅 南必看好房,菁华名门    -  经开北,3室2厅 | 114.41平米 | 南 | 其他 | 高楼层(共26层)  | 板塔结合,0人关注 / 3天以前发布,近地铁VR看装修房本满五年,"160万13,985元/平"
117,2022-10-27,xa,高科尚都 2室2厅 南必看好房,高科尚都    -  锦业路,2室2厅 | 96.48平米 | 南 | 精装 | 27层  | 板塔结合,0人关注 / 15天以前发布,近地铁VR看装修房本满五年随时看房,"228万23,632元/平"
118,2022-10-27,xa,浐灞半岛A10区 1室1厅 南必看好房,浐灞半岛A10区    -  浐河西路,1室1厅 | 68.44平米 | 南 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 14天以前发布,近地铁VR看装修房本满五年随时看房,"89万13,005元/平"
119,2022-10-27,xa,南郊铁路局家属院 3室2厅 西南 西必看好房,南郊铁路局家属院    -  城东,3室2厅 | 130.65平米 | 西南 西 | 简装 | 低楼层(共20层)  | 板塔结合,1人关注 / 17天以前发布,近地铁VR房源房本满五年,"277万21,202元/平"
120,2022-10-27,xa,车城温泉花园 4室2厅 南 北必看好房,车城温泉花园    -  高陵,4室2厅 | 118.89平米 | 南 北 | 其他 | 6层  | 板塔结合,1人关注 / 19天以前发布,VR房源房本满五年,"69万5,804元/平"
121,2022-10-27,xa,天然居二期 4室2厅 南 北必看好房,天然居二期    -  城东,4室2厅 | 146.55平米 | 南 北 | 精装 | 低楼层(共22层)  | 板塔结合,3人关注 / 21天以前发布,VR看装修房本满五年,"240万16,377元/平"
122,2022-10-27,xa,浐灞半岛A10区 2室2厅 南必看好房,浐灞半岛A10区    -  浐河西路,2室2厅 | 92.84平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,1人关注 / 11天以前发布,近地铁VR房源房本满五年,"121万13,034元/平"
123,2022-10-27,xa,长安中央广场 2室2厅 西南必看好房,长安中央广场    -  长安,2室2厅 | 89.87平米 | 西南 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 3天以前发布,近地铁VR房源房本满两年,"135万15,022元/平"
124,2022-10-27,xa,自然界优樾 2室1厅 西南 东南必看好房,自然界优樾    -  浐河西路,2室1厅 | 72.02平米 | 西南 东南 | 精装 | 低楼层(共27层)  | 板塔结合,0人关注 / 7天以前发布,近地铁VR房源随时看房,"133万18,468元/平"
125,2022-10-27,xa,嘉园蓝湖九郡 3室1厅 南 北必看好房,嘉园蓝湖九郡    -  高陵,3室1厅 | 122.45平米 | 南 北 | 精装 | 中楼层(共31层)  | 板塔结合,0人关注 / 7天以前发布,VR房源随时看房,"97万7,922元/平"
126,2022-10-27,xa,融创天朗西安宸院 4室2厅 南 北必看好房,融创天朗西安宸院    -  长安,4室2厅 | 153.2平米 | 南 北 | 精装 | 高楼层(共17层)  | 板楼,0人关注 / 4天以前发布,VR房源随时看房,"375万24,478元/平"
127,2022-10-27,xa,华洲城云顶 3室2厅 南 北必看好房,华洲城云顶    -  城西,3室2厅 | 95.12平米 | 南 北 | 精装 | 高楼层(共33层)  | 板楼,0人关注 / 31天以前发布,近地铁VR看装修房本满两年随时看房,"202万21,237元/平"
128,2022-10-27,xa,恒大城 3室2厅 南 北必看好房,恒大城    -  城西,3室2厅 | 114.84平米 | 南 北 | 简装 | 高楼层(共32层)  | 板塔结合,0人关注 / 27天以前发布,近地铁VR看装修房本满五年随时看房,"195万16,981元/平"
129,2022-10-27,xa,天朗莱茵小城 3室2厅 东南必看好房,天朗莱茵小城    -  城西,3室2厅 | 106.13平米 | 东南 | 精装 | 中楼层(共27层)  | 板塔结合,0人关注 / 1个月以前发布,VR房源房本满两年随时看房,"150万14,134元/平"
130,2022-10-27,xa,蔚蓝花城七色镇B区 2室1厅 南必看好房,蔚蓝花城七色镇B区    -  城西,2室1厅 | 84.67平米 | 南 | 精装 | 中楼层(共22层)  | 板塔结合,0人关注 / 22天以前发布,VR房源房本满两年随时看房,"134万15,827元/平"
131,2022-10-27,xa,城北客运站家属楼 2室2厅 南 北必看好房,城北客运站家属楼    -  经开南,2室2厅 | 78.75平米 | 南 北 | 简装 | 低楼层(共7层)  | 板塔结合,1人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"63万8,000元/平"
132,2022-10-27,xa,西岸国际花园3期 3室2厅 南 北,西岸国际花园3期    -  浐河西路,3室2厅 | 111.42平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,0人关注 / 18天以前发布,VR看装修房本满五年随时看房,"173万15,527元/平"
133,2022-10-27,xa,龙记帝景湾 2室2厅 南必看好房,龙记帝景湾    -  城北,2室2厅 | 88.76平米 | 南 | 精装 | 低楼层(共22层)  | 塔楼,0人关注 / 31天以前发布,VR看装修房本满五年随时看房,"118万13,295元/平"
134,2022-10-27,xa,御锦城鹭湾 2室2厅 南必看好房,御锦城鹭湾    -  浐河西路,2室2厅 | 78.31平米 | 南 | 简装 | 中楼层(共27层)  | 板塔结合,0人关注 / 20天以前发布,VR看装修房本满五年随时看房,"118万15,069元/平"
135,2022-10-27,xa,晨光御苑 2室1厅 西北,晨光御苑    -  城西,2室1厅 | 101.9平米 | 西北 | 精装 | 高楼层(共26层)  | 板塔结合,0人关注 / 21天以前发布,VR看装修房本满五年随时看房,"105万10,305元/平"
136,2022-10-27,xa,旭景碧泽园 2室1厅 南必看好房,旭景碧泽园    -  高新六路,2室1厅 | 75.29平米 | 南 | 精装 | 高楼层(共12层)  | 板楼,0人关注 / 26天以前发布,近地铁VR房源房本满五年随时看房,"127万16,869元/平"
137,2022-10-27,xa,东方罗马花园 3室2厅 东南必看好房,东方罗马花园    -  矿山路,3室2厅 | 50.94平米 | 东南 | 简装 | 中楼层(共16层)  | 塔楼,1人关注 / 22天以前发布,VR房源房本满五年随时看房,"92万18,061元/平"
138,2022-10-27,xa,恒基碧翠锦华 3室2厅 南 北必看好房,恒基碧翠锦华    -  城东,3室2厅 | 137.56平米 | 南 北 | 简装 | 高楼层(共29层)  | 板楼,0人关注 / 28天以前发布,VR看装修房本满两年随时看房,"245万17,811元/平"
139,2022-10-27,xa,城南鑫苑 3室2厅 南 北必看好房,城南鑫苑    -  南稍门,3室2厅 | 133.6平米 | 南 北 | 简装 | 中楼层(共19层)  | 板塔结合,2人关注 / 28天以前发布,VR看装修房本满五年随时看房,"155万11,602元/平"
140,2022-10-27,xa,西安南郊铁路新村 3室1厅 南 北必看好房,西安南郊铁路新村    -  城东,3室1厅 | 72.93平米 | 南 北 | 简装 | 低楼层(共6层)  | 板楼,0人关注 / 23天以前发布,VR看装修房本满五年随时看房,"161.8万22,186元/平"
141,2022-10-27,xa,领南郡 2室1厅 南必看好房,领南郡    -  高新三小,2室1厅 | 83.04平米 | 南 | 精装 | 低楼层(共29层)  | 板塔结合,0人关注 / 24天以前发布,VR看装修房本满两年随时看房,"165万19,870元/平"
142,2022-10-27,xa,紫昕花庭 3室2厅 南 北,紫昕花庭    -  城东,3室2厅 | 138.65平米 | 南 北 | 简装 | 中楼层(共15层)  | 板楼,2人关注 / 27天以前发布,近地铁VR房源房本满五年随时看房,"173万12,478元/平"
143,2022-10-27,xa,太阳新城 2室1厅 北,太阳新城    -  长安,2室1厅 | 80.56平米 | 北 | 精装 | 中楼层(共23层)  | 塔楼,1人关注 / 16天以前发布,VR看装修房本满五年随时看房,"108万13,407元/平"
144,2022-10-27,xa,莱安逸境 2室1厅 西北,莱安逸境    -  高新四路,2室1厅 | 62.45平米 | 西北 | 精装 | 高楼层(共30层)  | 塔楼,2人关注 / 26天以前发布,近地铁VR房源房本满两年随时看房,"104.9万16,798元/平"
145,2022-10-27,xa,恒大绿洲 3室2厅 南必看好房,恒大绿洲    -  安装四处,3室2厅 | 107.22平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 24天以前发布,VR看装修房本满两年随时看房,"163万15,203元/平"
146,2022-10-27,xa,紫薇花园洲 3室2厅 南 西必看好房,紫薇花园洲    -  世博园,3室2厅 | 86.7平米 | 南 西 | 精装 | 中楼层(共32层)  | 板塔结合,0人关注 / 19天以前发布,近地铁VR看装修房本满两年随时看房,"150万17,302元/平"
147,2022-10-27,xa,阳光城丽兹公馆 3室2厅 南必看好房,阳光城丽兹公馆    -  曲江,3室2厅 | 89.96平米 | 南 | 精装 | 低楼层(共34层)  | 板塔结合,0人关注 / 27天以前发布,VR房源房本满两年随时看房,"205万22,788元/平"
148,2022-10-27,xa,万科城一期 3室2厅 南 北必看好房,万科城一期    -  长安,3室2厅 | 89.03平米 | 南 北 | 精装 | 中楼层(共32层)  | 板楼,0人关注 / 19天以前发布,VR看装修房本满五年随时看房,"190万21,342元/平"
149,2022-10-27,xa,蔚蓝花城七色镇B区 2室1厅 南必看好房,蔚蓝花城七色镇B区    -  城西,2室1厅 | 80.99平米 | 南 | 简装 | 低楼层(共15层)  | 板塔结合,0人关注 / 26天以前发布,VR房源房本满两年随时看房,"146万18,027元/平"
150,2022-10-27,xa,骊景天下 2室2厅 南 北必看好房,骊景天下    -  临潼,2室2厅 | 93.32平米 | 南 北 | 精装 | 高楼层(共28层)  | 塔楼,0人关注 / 19天以前发布,VR看装修房本满两年随时看房,"73万7,823元/平"
151,2022-10-27,xa,魏玛公馆 2室2厅 南 北必看好房,魏玛公馆    -  经开北,2室2厅 | 89.51平米 | 南 北 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 30天以前发布,VR看装修房本满五年随时看房,"172万19,216元/平"
152,2022-10-27,xa,恒大帝景一期 2室2厅 西南必看好房,恒大帝景一期    -  经开南,2室2厅 | 81.89平米 | 西南 | 精装 | 高楼层(共31层)  | 板塔结合,0人关注 / 30天以前发布,VR看装修房本满两年随时看房,"159万19,417元/平"
153,2022-10-27,xa,美立方 3室2厅 东南必看好房,美立方    -  高新六路,3室2厅 | 131.55平米 | 东南 | 精装 | 低楼层(共30层)  | 塔楼,0人关注 / 20天以前发布,VR看装修房本满五年随时看房,"182万13,836元/平"
154,2022-10-27,xa,蔚蓝花城七色镇B区 2室2厅 南 北必看好房,蔚蓝花城七色镇B区    -  城西,2室2厅 | 90.53平米 | 南 北 | 精装 | 高楼层(共18层)  | 板楼,0人关注 / 23天以前发布,VR看装修房本满两年随时看房,"146万16,128元/平"
155,2022-10-27,xa,绿地香树花城 4室2厅 南 北必看好房,绿地香树花城    -  经开南,4室2厅 | 159.5平米 | 南 北 | 毛坯 | 5层  | 板楼,3人关注 / 30天以前发布,VR房源房本满两年随时看房,"308万19,311元/平"
156,2022-10-27,xa,绿地与湖 3室2厅 南 北必看好房,绿地与湖    -  雁鸣湖,3室2厅 | 110.5平米 | 南 北 | 精装 | 高楼层(共31层)  | 板楼,0人关注 / 20天以前发布,VR房源房本满两年随时看房,"185万16,743元/平"
157,2022-10-27,xa,华远枫悦 3室2厅 南 北必看好房,华远枫悦    -  经开北,3室2厅 | 106.57平米 | 南 北 | 精装 | 中楼层(共29层)  | 板楼,0人关注 / 23天以前发布,近地铁VR房源房本满两年随时看房,"191万17,923元/平"
158,2022-10-27,xa,天朗大兴郡蔚蓝君城 3室2厅 南必看好房,天朗大兴郡蔚蓝君城    -  城西,3室2厅 | 93.98平米 | 南 | 简装 | 低楼层(共33层)  | 板塔结合,2人关注 / 27天以前发布,VR房源房本满两年随时看房,"170万18,089元/平"
159,2022-10-27,xa,万科金域东郡 3室2厅 南 北必看好房,万科金域东郡    -  矿山路,3室2厅 | 104.96平米 | 南 北 | 精装 | 中楼层(共34层)  | 板楼,0人关注 / 17天以前发布,近地铁VR看装修房本满两年随时看房,"209万19,913元/平"
160,2022-10-27,xa,万达天樾一期 3室2厅 南 北,万达天樾一期    -  都市之门,3室2厅 | 149.25平米 | 南 北 | 毛坯 | 中楼层(共24层)  | 板楼,0人关注 / 26天以前发布,近地铁VR房源房本满两年随时看房,"395万26,466元/平"
161,2022-10-27,xa,上和城 3室1厅 南 西,上和城    -  城北,3室1厅 | 118.61平米 | 南 西 | 精装 | 中楼层(共33层)  | 板塔结合,0人关注 / 29天以前发布,VR看装修房本满五年随时看房,"194万16,357元/平"
162,2022-10-27,xa,电业新村 2室1厅 南必看好房,电业新村    -  城东,2室1厅 | 59.72平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,2人关注 / 29天以前发布,近地铁VR看装修房本满五年随时看房,"56万9,378元/平"
163,2022-10-27,xa,浐灞半岛A15区 2室1厅 南必看好房,浐灞半岛A15区    -  浐河西路,2室1厅 | 94.33平米 | 南 | 精装 | 高楼层(共24层)  | 板塔结合,0人关注 / 22天以前发布,近地铁VR看装修房本满两年随时看房,"135万14,312元/平"
164,2022-10-27,xa,盛世长安 3室2厅 南 北必看好房,盛世长安    -  长安,3室2厅 | 95.9平米 | 南 北 | 简装 | 中楼层(共18层)  | 板塔结合,2人关注 / 26天以前发布,VR房源房本满两年随时看房,"159万16,580元/平"
165,2022-10-27,xa,金辉悦府 3室1厅 南 北,金辉悦府    -  城西,3室1厅 | 111.65平米 | 南 北 | 精装 | 中楼层(共32层)  | 板塔结合,3人关注 / 20天以前发布,近地铁VR房源房本满两年随时看房,"205万18,361元/平"
166,2022-10-27,xa,天悦东都 2室1厅 南必看好房,天悦东都    -  安装四处,2室1厅 | 75.48平米 | 南 | 简装 | 低楼层(共33层)  | 板楼,0人关注 / 27天以前发布,VR看装修房本满两年随时看房,"109万14,441元/平"
167,2022-10-27,xa,隆源国际城 3室1厅 西南必看好房,隆源国际城    -  北客站,3室1厅 | 98.94平米 | 西南 | 精装 | 中楼层(共25层)  | 板塔结合,1人关注 / 30天以前发布,VR房源房本满两年随时看房,"136万13,746元/平"
168,2022-10-27,xa,中航华府 3室2厅 南 北必看好房,中航华府    -  城西,3室2厅 | 89.16平米 | 南 北 | 精装 | 低楼层(共33层)  | 板楼,2人关注 / 29天以前发布,近地铁VR看装修房本满五年随时看房,"188万21,086元/平"
169,2022-10-27,xa,曲江城市花园 3室2厅 南 北必看好房,曲江城市花园    -  曲江,3室2厅 | 92.46平米 | 南 北 | 精装 | 25层  | 板楼,2人关注 / 27天以前发布,近地铁VR看装修房本满五年随时看房,"160万17,305元/平"
170,2022-10-27,xa,御锦城繁花里 2室2厅 南必看好房,御锦城繁花里    -  浐河西路,2室2厅 | 73.41平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,0人关注 / 21天以前发布,VR房源房本满五年随时看房,"109万14,849元/平"
171,2022-10-27,xa,宏府麒麟山 3室2厅 南 北必看好房,宏府麒麟山    -  城西,3室2厅 | 110.95平米 | 南 北 | 精装 | 中楼层(共33层)  | 板塔结合,1人关注 / 30天以前发布,VR看装修房本满两年随时看房,"185万16,675元/平"
172,2022-10-27,xa,富力城北区 4室2厅 南 北,富力城北区    -  长安,4室2厅 | 187.36平米 | 南 北 | 精装 | 低楼层(共24层)  | 板楼,0人关注 / 21天以前发布,近地铁VR看装修房本满五年随时看房,"320万17,080元/平"
173,2022-10-27,xa,卡布奇诺公馆 2室2厅 东必看好房,卡布奇诺公馆    -  高新六路,2室2厅 | 96.96平米 | 东 | 精装 | 低楼层(共30层)  | 塔楼,1人关注 / 26天以前发布,近地铁VR看装修房本满五年随时看房,"128万13,202元/平"
